customer_id,customer_full_name,customer_phone_number,customer_email,customer_age,customer_created_ts,last_purchase_items,last_purchase_value,total_value,seniority_days,is_high_value
3685,Michelle Payne,+1-920-987-0881x478,michelle.payne@gmail.com,61,2023-11-11 02:16:29.651374,Keyboard|Desk Lamp|Mouse|Monitor,1470.11,8226.14,866,0
1544,Angela Huang,447-755-0271,angela.huang@yahoo.com,60,2022-11-19 20:42:48.019401,Laptop,323.27,1869.39,1222,0
1797,Stephanie Stone,368-273-8131,stephanie.stone@yahoo.com,46,2025-07-03 13:27:48.618785,Desk Lamp,1434.94,10116.97,266,0
9653,Robert Stark,+1-914-393-4968x4174,robert.stark@hotmail.com,18,2025-10-13 05:06:39.492013,Keyboard|Desk Lamp|Mouse,702.88,1605.95,164,0
1496,Curtis Cortez,482-640-3538,curtis.cortez@gmail.com,36,2023-02-25 18:55:52.069620,Phone|Monitor|Keyboard|Laptop,884.87,4984.96,1124,1
4989,Thomas Cervantes,(629)756-5321x70939,thomas.cervantes@hotmail.com,24,2024-07-11 22:31:07.803601,Phone|Monitor,440.81,3709.69,622,0
2561,Brenda Thornton,274.378.5996x4376,brenda.thornton@yahoo.com,42,2025-11-08 20:39:32.105446,Keyboard|Mouse|Phone,13.11,118.88,137,0
7748,Tina Knight,463-423-5875,tina.knight@hotmail.com,29,2025-12-30 05:45:57.124340,Laptop|Keyboard|Mouse|Desk Lamp,765.78,5781.43,86,0
1387,Jackie Allen,497.962.7227x231,jackie.allen@yahoo.com,58,2025-02-11 07:31:57.062833,Phone|Mouse,1425.46,12467.43,408,0
9550,James Turner,893-960-7014,james.turner@hotmail.com,58,2026-03-04 11:33:53.647679,Laptop|Keyboard|Phone,1477.06,12872.2,22,0
2431,Sara Thompson,(734)899-2685x4301,sara.thompson@yahoo.com,31,2024-11-09 02:36:38.543432,Laptop|Desk Lamp,1729.76,16882.39,502,0
5827,Chad Rivera,001-553-860-3382x7082,chad.rivera@yahoo.com,61,2024-05-29 16:09:17.017605,Keyboard,688.96,5338.78,666,0
6581,Sean Gibson,(753)217-3065x02040,sean.gibson@gmail.com,61,2023-10-01 23:38:26.355380,Phone|Keyboard,1080.83,5018.65,906,0
9277,Jonathan Soto,+1-991-846-7994x355,jonathan.soto@gmail.com,53,2023-01-07 13:14:45.147887,Desk Lamp|Keyboard|Laptop,1531.17,9420.19,1174,0
4013,Joel Ryan,(685)432-7719,joel.ryan@hotmail.com,33,2021-08-02 03:26:47.401879,Mouse|Monitor|Desk Lamp,198.72,648.91,1697,1
5192,Gary Vargas,+1-822-968-9422x6997,gary.vargas@gmail.com,24,2022-11-11 13:21:46.291173,Phone|Desk Lamp|Keyboard,1755.04,7053.15,1231,0
7746,Tiffany Little,462.950.2706,tiffany.little@gmail.com,40,2022-05-26 14:16:54.201390,Laptop|Keyboard|Mouse|Monitor,1122.02,4266.16,1400,1
5751,Cheryl Brown,2126509968,cheryl.brown@gmail.com,20,2021-11-20 16:58:24.867783,Mouse|Monitor|Phone|Desk Lamp,1588.94,6444.51,1586,0
7805,James Weaver,+1-691-972-7815x07878,james.weaver@hotmail.com,37,2022-06-15 02:33:31.191653,Monitor|Desk Lamp,1252.31,10317.48,1380,1
2890,Jennifer Martinez,001-919-267-2116,jennifer.martinez@hotmail.com,65,2022-05-19 10:18:29.913436,Keyboard|Laptop|Monitor|Desk Lamp,435.05,1160.9,1407,0
1485,Mark Lee,(466)891-2548x8959,mark.lee@gmail.com,31,2022-12-03 08:41:48.253447,Phone|Laptop,1400.18,7212.0,1209,0
1758,Justin Moody,976.818.9412,justin.moody@gmail.com,30,2022-08-14 16:39:30.277455,Laptop,1462.82,12868.43,1319,0
2180,Teresa Rodriguez,(613)646-8223,teresa.rodriguez@yahoo.com,34,2022-07-09 03:07:33.590904,Desk Lamp|Keyboard|Phone|Laptop,836.8,7957.03,1356,0
2804,Christopher Thornton,001-713-822-1748x3265,christopher.thornton@yahoo.com,64,2024-03-16 14:17:51.803254,Desk Lamp|Keyboard|Phone,1606.44,15980.99,740,0
6987,Nicole White,976.826.7855x4412,nicole.white@yahoo.com,35,2022-03-05 01:36:47.889599,Laptop,1140.94,3199.37,1482,0
2379,Sandra Thompson,+1-465-726-3417x1068,sandra.thompson@yahoo.com,32,2021-05-17 00:58:46.589537,Laptop|Desk Lamp|Mouse,1609.52,15886.38,1774,0
9184,Elizabeth Brown,396-894-3569x1861,elizabeth.brown@yahoo.com,51,2021-12-17 22:50:11.445683,Mouse,306.56,2108.96,1559,0
8341,Morgan Love,+1-707-381-4720,morgan.love@yahoo.com,28,2024-12-20 22:47:52.534204,Desk Lamp,1263.44,11173.84,460,0
9408,Melissa Smith,+1-503-755-9192x272,melissa.smith@yahoo.com,44,2024-02-17 22:03:38.462749,Keyboard,74.85,449.78,767,0
4752,Candace Thompson,637.337.5537x04000,candace.thompson@gmail.com,54,2026-01-23 12:42:14.200269,Monitor,1359.7,7644.42,62,0
3049,Matthew Ward,3352363161,matthew.ward@yahoo.com,28,2022-01-27 06:35:46.985497,Keyboard,945.61,2280.5,1519,0
2426,Joseph Thomas,802.763.7034x778,joseph.thomas@yahoo.com,58,2022-09-30 18:50:37.273373,Monitor|Desk Lamp|Keyboard,365.15,3137.62,1272,0
3626,Brenda Dickerson,694.278.7182x5184,brenda.dickerson@yahoo.com,61,2025-01-16 19:26:26.319336,Desk Lamp|Mouse|Keyboard|Monitor,1930.36,6243.55,433,0
5493,Alyssa Ho,(417)998-6085x318,alyssa.ho@yahoo.com,27,2024-12-04 20:01:21.166455,Laptop|Keyboard|Mouse,1745.05,13748.35,476,0
6408,Ricardo Vincent,001-353-888-4907x19382,ricardo.vincent@gmail.com,53,2022-02-13 21:18:08.243426,Monitor|Mouse,44.66,375.71,1501,0
1011,Joseph Peters,+1-769-887-9777,joseph.peters@yahoo.com,47,2023-09-04 15:46:01.665926,Phone|Desk Lamp|Keyboard,1087.91,7957.19,934,0
3230,Angela Murray,339.892.3076,angela.murray@hotmail.com,21,2023-02-05 07:38:40.001483,Desk Lamp|Mouse|Laptop|Keyboard,484.32,1782.1,1145,0
7965,Michael Ramirez,001-224-356-9198,michael.ramirez@hotmail.com,56,2025-02-16 10:56:45.041894,Mouse,1917.62,14957.35,403,0
9285,Lauren Caldwell,001-730-729-4582x952,lauren.caldwell@hotmail.com,55,2026-02-04 14:20:41.178857,Phone,1784.9,10752.35,50,0
5845,Micheal Garcia,408.858.1964x426,micheal.garcia@hotmail.com,49,2024-07-19 05:50:35.496316,Mouse|Keyboard,822.26,2880.49,615,0
2416,Samantha Cochran,001-404-930-9902x07174,samantha.cochran@hotmail.com,39,2024-07-12 17:37:01.412575,Monitor|Phone,551.76,2662.8,621,1
6240,Tyrone Atkins,7597510990,tyrone.atkins@gmail.com,38,2024-09-10 08:59:04.674475,Keyboard|Phone|Monitor|Mouse,1825.94,9128.76,562,1
5059,Brandon Kelley,(455)723-6277,brandon.kelley@hotmail.com,49,2024-07-19 03:05:41.685019,Keyboard|Monitor|Phone,349.23,2471.87,615,0
3736,Ernest Edwards,(360)809-6122x3777,ernest.edwards@yahoo.com,29,2024-06-18 09:42:15.891304,Desk Lamp|Laptop|Keyboard|Mouse,956.52,7479.99,646,0
4597,Lauren Black,+1-244-306-6316x9967,lauren.black@yahoo.com,27,2024-12-14 18:40:54.582728,Monitor|Keyboard|Mouse,1342.24,9762.58,466,1
1339,James Guerra,(776)839-7904x5873,james.guerra@yahoo.com,55,2022-08-27 05:19:11.288974,Desk Lamp,1736.25,5209.04,1307,0
8590,Mary Smith,001-601-936-0428,mary.smith@yahoo.com,62,2023-06-27 13:32:35.221752,Desk Lamp,1587.87,4079.47,1003,0
3895,Steven Higgins,978.429.6762x2470,steven.higgins@gmail.com,57,2022-10-31 07:30:49.990707,Keyboard,1787.57,12356.77,1242,0
2525,Jeremy Johnson,+1-305-354-1700x58113,jeremy.johnson@hotmail.com,51,2023-12-02 03:52:25.487453,Keyboard|Desk Lamp|Mouse,70.56,519.55,845,0
4456,Gary Robinson,2109234334,gary.robinson@yahoo.com,34,2022-11-05 04:48:16.030057,Laptop|Mouse,1634.47,8210.89,1237,0
3141,Robyn Andrews,001-614-304-4918,robyn.andrews@hotmail.com,26,2025-07-02 19:59:10.182776,Desk Lamp|Phone,313.88,924.02,266,0
1296,Pamela Burgess,(815)448-7879,pamela.burgess@hotmail.com,20,2024-04-06 01:46:56.100623,Monitor|Mouse,1514.5,3668.97,719,0
7578,Daniel Hawkins,001-494-231-0488x9902,daniel.hawkins@hotmail.com,35,2024-10-20 22:48:47.121531,Monitor|Keyboard|Mouse,1639.0,3188.83,521,1
9641,Valerie Haynes,+1-950-413-1653,valerie.haynes@hotmail.com,57,2024-06-23 03:23:05.871669,Desk Lamp|Mouse|Keyboard|Phone,991.94,6267.02,641,0
3460,Donna Jones,5767548199,donna.jones@gmail.com,38,2024-08-15 03:06:36.675161,Keyboard|Laptop,1520.56,2738.13,588,0
5037,Courtney Weaver,001-583-945-1884x526,courtney.weaver@gmail.com,20,2023-07-19 19:24:14.968340,Phone|Keyboard|Mouse|Monitor,439.79,3176.11,980,0
2452,Kevin Cox,+1-613-212-6782,kevin.cox@hotmail.com,31,2023-03-27 14:56:47.158865,Monitor|Phone|Laptop,1761.25,13441.54,1095,1
8624,Albert Coleman,333.414.7139,albert.coleman@gmail.com,18,2025-01-08 03:26:49.901801,Phone|Keyboard|Mouse|Desk Lamp,128.8,1108.63,442,0
3424,Molly Campbell,(775)445-7966,molly.campbell@yahoo.com,63,2022-03-10 04:27:00.967213,Laptop,76.45,369.58,1477,0
1710,Nicholas Kim,360-642-5900x1922,nicholas.kim@hotmail.com,53,2023-10-05 03:59:03.238857,Laptop,801.88,1423.36,903,0
1459,Ryan Dodson,(620)344-2973,ryan.dodson@gmail.com,47,2022-06-20 08:07:25.109171,Desk Lamp|Mouse|Phone|Monitor,34.09,97.59,1375,0
9886,Mary Armstrong,+1-441-374-2536x40884,mary.armstrong@hotmail.com,30,2024-03-29 20:35:17.811878,Desk Lamp|Mouse,1758.39,6955.52,726,0
3459,Emily Cochran,+1-614-842-9737x4377,emily.cochran@yahoo.com,44,2025-04-19 19:48:08.834362,Mouse|Monitor|Keyboard|Phone,1797.85,10966.46,340,0
7295,Kim Wallace,339.947.1398,kim.wallace@gmail.com,65,2024-05-06 23:44:44.338801,Mouse|Laptop,318.86,1349.17,688,0
8612,Nicholas Estrada,594.662.8952x01635,nicholas.estrada@yahoo.com,27,2024-12-05 17:55:52.568190,Phone|Keyboard|Monitor,1592.22,14329.07,475,1
1681,Jeremy Cummings,001-539-435-2747,jeremy.cummings@yahoo.com,61,2022-08-01 09:12:28.279405,Laptop,1045.44,5172.1,1333,0
8662,Lauren Randolph,671-893-6812x367,lauren.randolph@yahoo.com,39,2024-08-25 17:36:47.896196,Laptop|Desk Lamp|Keyboard,1682.11,4620.13,577,0
6834,Andrew Ferguson,550-316-1008x719,andrew.ferguson@gmail.com,47,2024-04-04 02:31:58.843414,Phone|Monitor|Keyboard|Laptop,1904.91,10094.5,721,0
2269,Brenda Smith,(887)675-9246x1350,brenda.smith@hotmail.com,37,2024-12-17 12:29:50.819110,Monitor|Desk Lamp|Keyboard|Laptop,258.03,953.66,464,1
4579,Corey Hood,(375)657-1917x5228,corey.hood@gmail.com,32,2025-03-26 02:14:07.893638,Monitor|Laptop,11.74,67.84,365,0
4647,Kenneth Larson,+1-552-784-4282x4571,kenneth.larson@yahoo.com,27,2023-08-18 18:07:12.103288,Monitor,1925.1,9264.26,950,1
9792,Taylor Dawson,(607)587-8647,taylor.dawson@gmail.com,36,2022-12-16 05:39:58.462075,Mouse|Desk Lamp|Keyboard|Monitor,1285.09,5086.0,1196,1
4316,Melissa Perry,9492197501,melissa.perry@hotmail.com,24,2024-11-21 10:02:17.170702,Laptop|Keyboard,1538.86,11397.28,490,0
7013,Jodi Sims,692.609.0670x409,jodi.sims@gmail.com,30,2024-12-02 10:47:22.381543,Mouse|Phone|Laptop|Monitor,803.52,7277.18,479,1
2619,Michele Gilbert,5548464286,michele.gilbert@hotmail.com,61,2025-09-02 03:32:29.897428,Desk Lamp|Laptop|Phone,1661.8,15342.51,205,0
9315,Justin Harris,918-489-9250,justin.harris@yahoo.com,52,2025-01-19 21:24:11.288916,Mouse,386.46,2084.46,430,0
4649,Christopher Coleman,+1-851-280-8135,christopher.coleman@hotmail.com,49,2021-06-15 03:49:59.870719,Monitor,1800.21,9293.3,1745,0
6946,Vincent Cole,+1-695-246-7538,vincent.cole@yahoo.com,20,2025-03-29 19:02:21.667715,Laptop,318.63,957.44,361,0
4422,Amanda Sandoval,341-563-8152x50742,amanda.sandoval@gmail.com,54,2023-10-16 03:02:16.088764,Phone|Laptop|Keyboard|Monitor,119.55,467.07,892,0
1171,John Jackson,239.924.6024x9307,john.jackson@gmail.com,43,2022-08-15 13:54:36.818200,Monitor|Phone,517.63,949.8,1319,0
3635,Jennifer Anderson,2993260988,jennifer.anderson@gmail.com,31,2025-11-16 20:45:33.906976,Keyboard|Mouse|Laptop|Phone,1953.72,12968.15,129,0
8568,Daniel Brown,(331)335-0030,daniel.brown@hotmail.com,22,2022-04-26 10:39:45.154680,Mouse|Desk Lamp|Monitor|Keyboard,1149.29,8636.47,1430,0
4885,Amanda Kirk,(513)890-1259,amanda.kirk@gmail.com,30,2026-03-15 06:18:05.893874,Monitor,664.65,5829.49,11,0
7449,Elizabeth Tucker,(915)899-6178,elizabeth.tucker@yahoo.com,36,2024-05-02 14:22:56.199700,Keyboard,98.08,911.61,693,0
9507,Jennifer King,(597)592-4087,jennifer.king@gmail.com,54,2022-03-23 02:43:05.310061,Desk Lamp,1715.6,9306.44,1464,0
4086,Paul Sanders,001-657-460-8564x5901,paul.sanders@yahoo.com,29,2021-10-05 23:13:02.499698,Phone|Monitor|Desk Lamp|Mouse,733.52,6509.04,1632,1
2094,Marie Holmes,+1-304-378-5405,marie.holmes@gmail.com,61,2022-07-02 09:45:40.354119,Monitor|Laptop|Mouse|Desk Lamp,350.46,1004.45,1363,0
4372,Brandon Mercado,660-735-3415x1285,brandon.mercado@hotmail.com,50,2022-12-24 12:30:11.413944,Mouse,531.29,849.89,1188,0
3837,Daniel Ingram,(568)625-4249,daniel.ingram@gmail.com,19,2026-01-15 17:04:40.106709,Monitor|Desk Lamp|Phone,94.48,639.48,69,0
8004,Nathan Martinez,660.260.3526x055,nathan.martinez@gmail.com,51,2021-10-09 08:23:16.411505,Desk Lamp|Keyboard|Phone,1010.48,1980.35,1629,0
8766,Terrence Davis,+1-495-213-4060,terrence.davis@yahoo.com,37,2022-11-18 13:14:50.914387,Phone,935.41,1489.65,1224,0
4868,Paul Stephenson,001-516-206-1797,paul.stephenson@gmail.com,25,2021-10-30 21:25:45.946609,Desk Lamp|Laptop|Phone|Monitor,370.83,3344.6,1607,1
3858,Cynthia Young,+1-672-834-1790x9131,cynthia.young@gmail.com,22,2023-03-30 02:58:10.982505,Phone|Monitor|Mouse|Keyboard,1432.76,10918.49,1092,0
9176,Monica Patel,742.456.7612,monica.patel@hotmail.com,52,2025-09-29 15:46:30.706681,Laptop,913.55,4131.45,178,0
4981,Jennifer Porter,001-874-884-9758,jennifer.porter@gmail.com,59,2025-05-20 04:19:06.459646,Mouse|Monitor|Desk Lamp,1833.94,7958.76,310,0
5187,Kayla Bautista,(656)333-1844,kayla.bautista@hotmail.com,47,2026-01-21 21:10:31.914945,Keyboard|Phone|Laptop,187.97,761.17,63,0
4294,Troy Reed,(484)802-9652x65473,troy.reed@gmail.com,22,2024-04-16 05:07:14.886258,Laptop|Phone|Desk Lamp,951.34,7662.2,709,0
4252,Samantha Hanson,320.753.3404,samantha.hanson@gmail.com,52,2021-07-28 08:09:40.786998,Keyboard|Mouse|Laptop,1146.61,10181.42,1702,0
2003,Stephanie Molina,984-861-3007,stephanie.molina@hotmail.com,44,2022-08-18 21:44:23.587574,Keyboard|Monitor|Mouse,88.6,796.1,1315,0
4783,Matthew Arias,001-925-522-2782x854,matthew.arias@hotmail.com,25,2024-02-20 14:55:13.097954,Laptop,1268.33,3112.94,765,0
1092,John Nguyen,+1-493-425-6479,john.nguyen@yahoo.com,52,2025-06-09 18:00:08.340308,Monitor|Mouse|Laptop,1098.74,6389.21,289,0
9928,Bethany Wallace,+1-724-269-1120x09525,bethany.wallace@yahoo.com,19,2023-06-17 05:01:58.140102,Keyboard,84.61,655.79,1013,0
9644,Glen Gutierrez,5599535203,glen.gutierrez@hotmail.com,18,2025-10-09 20:41:45.721191,Mouse,1896.75,7103.44,167,0
5476,Matthew Callahan,855-871-5317x8930,matthew.callahan@gmail.com,53,2024-09-28 09:38:23.946279,Phone|Keyboard|Laptop,1688.32,3102.65,544,0
8866,Cheryl Woods,+1-733-837-2321x898,cheryl.woods@gmail.com,56,2023-03-25 23:00:43.169944,Monitor|Mouse,827.59,1618.98,1096,0
1821,Deborah Rowland,001-913-223-4963,deborah.rowland@yahoo.com,40,2021-12-22 08:09:31.219526,Monitor|Laptop|Phone,509.42,2019.42,1555,1
5139,Michael Cobb,731-560-3922x6169,michael.cobb@gmail.com,60,2023-05-19 23:59:37.458693,Keyboard|Phone,339.73,2786.15,1041,0
5167,Stacy Martin,(828)936-6123x17587,stacy.martin@yahoo.com,34,2025-06-29 03:47:52.850035,Monitor|Keyboard|Desk Lamp|Phone,1405.79,9320.47,270,1
8364,Allen Clark,946.401.7690,allen.clark@yahoo.com,45,2024-07-11 12:08:39.979497,Laptop,475.34,1220.93,623,0
7920,Joshua Davis,(744)707-2310x938,joshua.davis@hotmail.com,30,2022-05-18 10:01:16.304718,Keyboard|Monitor|Phone,555.28,3825.17,1408,1
4286,Rachel Taylor,+1-851-721-8806x98121,rachel.taylor@yahoo.com,30,2021-10-18 20:20:59.632694,Keyboard|Monitor|Mouse|Desk Lamp,548.72,1827.2,1619,1
8579,Cynthia Montgomery,(980)946-1793x035,cynthia.montgomery@gmail.com,42,2023-12-18 06:20:24.029985,Desk Lamp|Phone|Monitor,1518.62,9640.8,829,0
3489,Justin Rodriguez,+1-468-221-9207,justin.rodriguez@gmail.com,26,2025-06-30 06:27:46.734315,Mouse,554.29,5075.89,269,0
7316,Robert Johnson,(380)802-3531x53778,robert.johnson@yahoo.com,49,2022-03-31 09:23:20.533954,Desk Lamp|Phone,1599.3,6427.77,1456,0
5177,Ryan Mora,345-903-4534x916,ryan.mora@hotmail.com,65,2023-10-20 01:26:32.427358,Keyboard,1617.33,15941.9,888,0
8462,David Cruz,001-739-371-1820,david.cruz@hotmail.com,40,2023-07-25 22:13:44.869671,Monitor|Laptop,1333.13,11588.69,974,1
7195,Aaron Jones,+1-523-856-2220x78120,aaron.jones@hotmail.com,48,2023-09-22 01:54:25.447351,Mouse|Monitor|Keyboard|Laptop,495.79,4942.72,916,0
7201,Jenna Conner,+1-592-422-2836,jenna.conner@gmail.com,39,2024-05-16 03:11:02.833669,Keyboard,437.23,1179.75,679,0
4192,Adam Ford,(331)847-7080,adam.ford@gmail.com,57,2021-05-27 18:10:17.667278,Phone|Monitor|Laptop|Mouse,273.96,661.94,1763,0
9761,Cody Thompson,+1-794-949-7385x824,cody.thompson@hotmail.com,33,2021-10-08 22:58:16.767619,Phone|Mouse|Laptop,1647.31,7524.07,1629,0
5662,Nicole Garcia,001-338-711-5100x0362,nicole.garcia@yahoo.com,48,2024-01-02 12:25:02.117826,Monitor,748.59,2544.48,814,0
7031,Teresa Sanders,(290)861-4673x0326,teresa.sanders@hotmail.com,52,2024-08-18 11:15:14.970899,Mouse,879.41,5977.97,585,0
1452,Patricia Hall,001-364-298-4341,patricia.hall@yahoo.com,39,2024-06-08 10:51:16.803290,Keyboard|Phone|Desk Lamp|Monitor,1456.58,7839.1,656,1
6886,Kathy Rubio,+1-780-846-7485x31934,kathy.rubio@yahoo.com,30,2025-06-21 20:09:37.490987,Desk Lamp,505.58,3786.71,277,0
5923,Michael Garza,703.756.0549x3138,michael.garza@hotmail.com,53,2022-04-19 06:15:57.741706,Monitor|Mouse|Desk Lamp,415.24,3633.48,1437,0
7681,Patrick Carr,(253)838-1511x4092,patrick.carr@gmail.com,20,2023-06-11 12:50:26.037927,Keyboard|Desk Lamp,1449.01,14471.21,1019,0
9765,Robert Williams,001-245-675-1810,robert.williams@gmail.com,57,2022-09-05 18:30:39.306910,Laptop|Mouse,639.13,1700.14,1297,0
3319,Michael Nelson,4606605852,michael.nelson@yahoo.com,36,2021-10-26 05:55:02.912462,Monitor|Phone,639.01,3297.78,1612,1
6907,Anthony Hansen,736.882.7550,anthony.hansen@yahoo.com,52,2022-10-07 10:17:10.830662,Laptop|Keyboard|Phone|Mouse,334.34,2811.37,1266,0
5602,Hannah Rodriguez,244.549.0091,hannah.rodriguez@gmail.com,24,2025-03-21 00:01:04.856887,Laptop|Keyboard,1662.97,15103.12,370,0
5286,Louis Hernandez,001-659-433-4988,louis.hernandez@hotmail.com,26,2021-08-24 09:32:35.332384,Mouse|Monitor|Phone|Desk Lamp,516.03,4446.27,1675,1
2841,Jake Peters,(201)890-3980x584,jake.peters@gmail.com,31,2024-07-04 17:35:40.670956,Phone|Mouse|Laptop,430.23,2766.98,629,0
6212,Diana Cobb,304-698-4113x2290,diana.cobb@yahoo.com,32,2021-04-22 19:44:14.864564,Keyboard|Desk Lamp|Phone,1161.17,2931.42,1798,0
5887,Thomas Frederick,+1-617-215-5167x186,thomas.frederick@gmail.com,47,2022-05-01 06:07:40.797250,Monitor|Keyboard|Desk Lamp,524.82,1921.36,1425,0
3603,Michael Waters,(281)713-9363x798,michael.waters@gmail.com,25,2021-04-14 01:05:27.809287,Mouse|Laptop|Monitor|Phone,616.86,1355.24,1807,1
4917,Christina Green,(654)278-2997x0949,christina.green@yahoo.com,55,2022-11-19 07:09:29.057612,Desk Lamp|Keyboard|Laptop|Mouse,1332.11,7686.44,1223,0
6782,James Smith,283-430-8355x8072,james.smith@yahoo.com,47,2023-06-24 13:52:32.367756,Mouse,575.54,2145.72,1006,0
2586,Frederick Cox,001-221-273-0369x4364,frederick.cox@yahoo.com,26,2021-07-05 16:01:53.188593,Desk Lamp|Keyboard,519.18,2528.64,1725,0
6274,Jesus Manning,001-573-929-4888x2556,jesus.manning@hotmail.com,42,2023-06-27 02:45:15.049314,Phone|Mouse,643.53,1741.49,1003,0
9064,Amanda Miles,2817638375,amanda.miles@yahoo.com,42,2022-05-05 03:17:28.914217,Mouse|Desk Lamp|Keyboard|Monitor,1437.58,12663.81,1421,0
8593,Sonya Martin,894-427-8047,sonya.martin@hotmail.com,35,2024-11-28 10:32:27.255950,Laptop|Mouse|Monitor|Desk Lamp,1958.9,15535.73,483,1
5765,Peter Rich,(953)854-9647,peter.rich@yahoo.com,63,2025-10-20 08:54:46.585710,Desk Lamp,1486.63,9286.86,157,0
8107,Daniel Bond,5625848965,daniel.bond@hotmail.com,65,2021-12-02 16:05:12.833445,Phone|Keyboard|Monitor|Desk Lamp,918.28,6294.06,1575,0
4919,Eric Harvey,001-676-917-8456x6172,eric.harvey@hotmail.com,35,2021-11-04 22:33:05.095808,Keyboard|Desk Lamp|Mouse,1587.29,9601.29,1602,0
3263,Rhonda Bradley,(516)884-0809x95713,rhonda.bradley@gmail.com,62,2025-02-25 09:39:48.081200,Keyboard|Phone,1484.86,12216.79,394,0
1022,Jessica Cummings,001-815-767-7546x853,jessica.cummings@yahoo.com,65,2023-11-14 14:11:31.504504,Keyboard|Desk Lamp|Mouse|Laptop,181.85,1448.27,863,0
4990,Jacob Fleming,767-617-4562x853,jacob.fleming@hotmail.com,44,2021-08-20 21:32:32.039074,Mouse|Keyboard|Laptop|Desk Lamp,428.15,1432.1,1678,0
8452,Juan Lopez,679.702.4139x935,juan.lopez@hotmail.com,43,2023-04-13 15:16:57.934813,Desk Lamp,626.94,5837.19,1078,0
7705,Robert Miller,794-916-7028,robert.miller@gmail.com,31,2021-10-04 17:08:34.985542,Monitor|Keyboard|Laptop|Phone,482.98,2258.53,1633,1
5144,Sandra Elliott,8242657760,sandra.elliott@hotmail.com,30,2022-07-08 11:20:29.296291,Phone|Desk Lamp,1736.77,3595.06,1357,0
3366,Tammy Acosta,(518)626-6334,tammy.acosta@gmail.com,64,2022-03-31 21:05:28.021062,Monitor|Phone,1382.64,9575.9,1455,0
7492,James Perry,+1-737-828-3891x948,james.perry@yahoo.com,40,2024-09-21 08:24:03.471319,Keyboard|Desk Lamp|Phone,138.48,1352.91,551,0
5543,Kurt Colon,001-682-384-9072x97695,kurt.colon@yahoo.com,38,2024-10-24 18:56:39.803291,Desk Lamp|Keyboard|Monitor|Phone,904.15,4937.75,517,1
4231,Kimberly Figueroa,939-799-4848x257,kimberly.figueroa@gmail.com,52,2024-11-02 06:46:59.126974,Keyboard|Mouse|Phone,1952.38,7836.94,509,0
5239,Joann Johnson,767-296-1313x010,joann.johnson@gmail.com,25,2021-12-29 04:35:10.719116,Laptop|Desk Lamp|Keyboard,446.84,4182.13,1548,0
6226,Thomas Powers,001-606-961-6236,thomas.powers@yahoo.com,52,2021-07-06 09:19:57.180917,Mouse|Phone|Desk Lamp,498.46,4131.75,1724,0
8062,Sara Jackson,+1-862-944-8716,sara.jackson@yahoo.com,40,2024-12-25 07:16:54.099893,Desk Lamp|Monitor|Phone,79.59,678.49,456,1
9496,Samuel Robinson,(961)740-4028,samuel.robinson@gmail.com,54,2026-03-26 02:31:53.176399,Laptop|Phone|Desk Lamp,413.22,3632.98,0,0
4081,Sandra Martin,2335343222,sandra.martin@gmail.com,20,2021-11-25 15:44:56.424820,Laptop|Desk Lamp,1135.15,10536.15,1582,0
9988,Lauren Martinez,699-318-0502x55668,lauren.martinez@hotmail.com,42,2024-08-13 01:37:49.784194,Mouse,293.61,933.17,590,0
3929,Jeffrey Bauer,5392584637,jeffrey.bauer@gmail.com,28,2023-06-12 07:43:52.052065,Keyboard|Desk Lamp,1651.21,6054.35,1018,0
8402,Amanda Wilson,279-265-5174x401,amanda.wilson@hotmail.com,35,2023-06-04 21:48:23.812984,Monitor|Laptop|Phone,504.02,4629.48,1025,1
4767,Deborah Hill,8668189679,deborah.hill@gmail.com,49,2021-08-05 07:46:35.246152,Desk Lamp|Mouse|Phone,1235.78,6517.87,1694,0
2093,Carol Washington,357-925-1140x982,carol.washington@yahoo.com,57,2025-01-24 02:29:01.650494,Laptop|Desk Lamp|Keyboard,453.41,4378.1,426,0
2684,Sherry Jones,5349883766,sherry.jones@yahoo.com,27,2021-10-28 03:21:13.545136,Mouse,31.8,233.26,1610,0
2456,Gary Jordan,216-531-5864x1133,gary.jordan@gmail.com,44,2021-10-03 17:51:42.774186,Phone|Keyboard,238.29,654.97,1634,0
6972,Yolanda Lopez,+1-818-353-9509,yolanda.lopez@gmail.com,49,2023-07-12 14:31:02.156991,Laptop|Monitor|Desk Lamp|Mouse,257.28,1417.79,988,0
7966,Rodney Holt,(743)394-8002,rodney.holt@yahoo.com,23,2023-05-01 20:52:22.673069,Laptop|Monitor|Keyboard|Mouse,1229.65,11540.17,1059,0
3759,Jessica Stevens,+1-390-712-6130,jessica.stevens@hotmail.com,35,2025-12-11 02:55:12.730730,Laptop|Phone|Mouse|Monitor,653.71,6104.2,105,0
5855,Timothy Walker,4208110514,timothy.walker@gmail.com,41,2022-05-03 13:15:54.827362,Phone|Monitor|Desk Lamp,806.82,1635.69,1423,0
2254,Kyle Duarte,(675)993-6245x0164,kyle.duarte@gmail.com,49,2023-10-05 20:37:55.733102,Mouse,1965.52,8556.13,902,0
1023,Monica Schwartz,+1-834-275-8099x63220,monica.schwartz@gmail.com,25,2025-01-11 01:38:12.264964,Laptop|Monitor|Desk Lamp,1216.21,11845.27,439,1
